ENSG00000000419	3
ENSG00000000457	4
ENSG00000000460	5
ENSG00000000938	6
ENSG00000000971	7
ENSG00000001036	8
ENSG00000001084	9
ENSG00000001167	10
ENSG00000001460	11
ENSG00000001461	12
ENSG00000001561	14
ENSG00000001617	15
ENSG00000001626	16
ENSG00000001629	17
ENSG00000001631	19
ENSG00000002016	20
ENSG00000002330	21
ENSG00000002549	22
ENSG00000002587	24
ENSG00000002726	25
ENSG00000002746	27
ENSG00000002822	28
ENSG00000002834	29
ENSG00000002919	30
ENSG00000002933	31
ENSG00000003056	32
ENSG00000003137	34
ENSG00000003147	35
ENSG00000003249	36
ENSG00000003393	37
ENSG00000003400	38
ENSG00000003436	40
ENSG00000003509	41
ENSG00000003987	43
ENSG00000003989	44
ENSG00000004059	45
ENSG00000004139	46
ENSG00000004142	47
ENSG00000004399	48
ENSG00000004455	49
ENSG00000004468	50
ENSG00000004478	51
ENSG00000004487	52
ENSG00000004700	55
ENSG00000004766	56
ENSG00000004776	57
ENSG00000004777	58
ENSG00000004809	61
ENSG00000004838	62
ENSG00000004864	64
ENSG00000004866	65
ENSG00000004897	66
ENSG00000004975	69
ENSG00000005001	70
ENSG00000005007	71
ENSG00000005020	72
ENSG00000005075	76
ENSG00000005100	77
ENSG00000005108	79
ENSG00000005156	80
ENSG00000005175	81
ENSG00000005187	82
ENSG00000005189	83
ENSG00000005194	84
ENSG00000005206	85
ENSG00000005238	86
ENSG00000005243	87
ENSG00000005339	90
ENSG00000005379	91
ENSG00000005421	93
ENSG00000005436	94
ENSG00000005448	95
ENSG00000005469	96
ENSG00000005471	97
ENSG00000005486	99
ENSG00000005513	100
ENSG00000005801	102
ENSG00000005810	103
ENSG00000005812	104
ENSG00000005844	105
ENSG00000005882	106
ENSG00000005961	110
ENSG00000005981	111
ENSG00000006007	112
ENSG00000006015	113
ENSG00000006016	114
ENSG00000006025	115
ENSG00000006042	116
ENSG00000006071	120
ENSG00000006118	122
ENSG00000006125	123
ENSG00000006128	124
ENSG00000006194	125
ENSG00000006210	126
ENSG00000006282	127
ENSG00000006451	132
ENSG00000006453	133
ENSG00000006459	134
ENSG00000006468	135
ENSG00000006530	136
ENSG00000006534	137
ENSG00000006555	138
ENSG00000006576	139
ENSG00000006607	141
ENSG00000006611	142
ENSG00000006625	143
ENSG00000006634	144
ENSG00000006638	145
ENSG00000006652	146
ENSG00000006695	148
ENSG00000006704	149
ENSG00000006712	150
ENSG00000006715	151
ENSG00000006740	152
ENSG00000006744	153
ENSG00000006747	154
ENSG00000007047	160
ENSG00000007062	161
ENSG00000007080	162
