ENSG00000001617	15
ENSG00000003249	36
ENSG00000003400	38
ENSG00000004660	54
ENSG00000004838	62
ENSG00000004975	69
ENSG00000005001	70
ENSG00000005007	71
ENSG00000005073	75
ENSG00000005102	78
ENSG00000005194	84
ENSG00000005379	91
ENSG00000005448	95
ENSG00000005513	100
ENSG00000005882	106
ENSG00000006025	115
ENSG00000006062	119
ENSG00000006210	126
ENSG00000006283	128
ENSG00000006638	145
ENSG00000006704	149
ENSG00000006712	150
ENSG00000007129	163
ENSG00000007237	167
ENSG00000007264	169
ENSG00000007314	172
ENSG00000007376	176
ENSG00000007384	177
ENSG00000007392	178
ENSG00000007402	179
ENSG00000007516	180
ENSG00000007968	190
ENSG00000008323	207
ENSG00000008382	209
ENSG00000008513	214
ENSG00000008735	218
ENSG00000008838	219
ENSG00000008853	220
ENSG00000010295	247
ENSG00000010310	248
ENSG00000010361	253
ENSG00000010539	257
ENSG00000010610	258
ENSG00000010626	259
ENSG00000010704	261
ENSG00000010818	264
ENSG00000011083	270
ENSG00000011132	273
ENSG00000011347	284
ENSG00000011478	292
ENSG00000012061	301
ENSG00000012171	303
ENSG00000012223	306
ENSG00000012779	310
ENSG00000013374	322
ENSG00000014138	337
ENSG00000014164	338
ENSG00000014914	343
ENSG00000015133	345
ENSG00000020181	386
ENSG00000022567	405
ENSG00000023191	410
ENSG00000025770	435
ENSG00000027644	449
ENSG00000027869	452
ENSG00000028310	457
ENSG00000030419	469
ENSG00000031823	475
ENSG00000034053	491
ENSG00000036448	512
ENSG00000036672	516
ENSG00000037042	518
ENSG00000037757	524
ENSG00000037897	525
ENSG00000037965	526
ENSG00000038358	532
ENSG00000038532	535
ENSG00000039523	540
ENSG00000039650	544
ENSG00000039987	545
ENSG00000040608	551
ENSG00000040633	552
ENSG00000042062	561
ENSG00000043143	574
ENSG00000043514	577
ENSG00000044090	580
ENSG00000047365	598
ENSG00000048544	622
ENSG00000048545	623
ENSG00000049239	633
ENSG00000049283	636
ENSG00000050327	649
ENSG00000050344	650
ENSG00000050555	655
ENSG00000053501	683
ENSG00000054179	693
ENSG00000054967	709
ENSG00000055950	725
ENSG00000056972	735
ENSG00000059122	764
ENSG00000059145	765
ENSG00000059377	766
ENSG00000059758	772
ENSG00000060069	776
ENSG00000060491	781
ENSG00000060558	782
ENSG00000060566	783
ENSG00000060642	784
ENSG00000061273	793
ENSG00000061938	801
ENSG00000062822	815
ENSG00000063176	820
ENSG00000063180	822
ENSG00000063241	823
ENSG00000063322	826
ENSG00000063438	827
ENSG00000064195	838
ENSG00000064309	846
ENSG00000064393	848
ENSG00000064545	851
ENSG00000064932	867
ENSG00000064961	869
ENSG00000065000	873
ENSG00000065054	875
ENSG00000065057	876
ENSG00000065308	884
ENSG00000065320	885
ENSG00000065491	895
ENSG00000065526	897
ENSG00000065675	908
ENSG00000065717	909
ENSG00000065989	919
ENSG00000066230	929
ENSG00000066248	930
ENSG00000066294	932
ENSG00000066468	941
ENSG00000066735	948
ENSG00000067221	969
ENSG00000067596	978
ENSG00000068024	993
ENSG00000068028	994
ENSG00000068120	998
ENSG00000068137	999
ENSG00000068383	1005
ENSG00000068724	1014
ENSG00000068971	1024
ENSG00000069696	1043
ENSG00000069812	1046
ENSG00000070031	1057
ENSG00000070047	1058
ENSG00000070366	1068
ENSG00000070388	1071
ENSG00000070423	1074
ENSG00000070476	1076
ENSG00000070495	1077
ENSG00000070526	1079
ENSG00000070731	1087
ENSG00000070882	1097
ENSG00000071051	1102
ENSG00000071539	1116
ENSG00000072062	1131
ENSG00000072163	1139
ENSG00000072182	1140
ENSG00000072195	1141
ENSG00000072694	1157
ENSG00000072736	1158
ENSG00000072958	1171
ENSG00000073008	1172
ENSG00000073050	1173
ENSG00000073067	1175
ENSG00000073146	1177
ENSG00000073150	1178
ENSG00000073169	1179
ENSG00000073536	1185
ENSG00000073598	1188
ENSG00000073792	1198
ENSG00000073861	1201
ENSG00000074047	1205
ENSG00000074181	1208
ENSG00000074317	1214
ENSG00000074356	1216
ENSG00000074590	1222
ENSG00000074660	1226
ENSG00000074855	1234
ENSG00000074964	1236
ENSG00000074966	1237
ENSG00000075043	1239
ENSG00000075073	1240
ENSG00000075275	1252
ENSG00000075399	1259
ENSG00000075891	1280
ENSG00000076344	1294
ENSG00000076641	1302
ENSG00000076826	1309
ENSG00000076924	1311
ENSG00000076984	1314
ENSG00000077044	1316
ENSG00000077080	1318
ENSG00000077348	1333
ENSG00000077420	1335
ENSG00000077463	1338
ENSG00000078269	1368
ENSG00000078319	1371
ENSG00000078399	1374
ENSG00000078487	1377
ENSG00000078900	1393
ENSG00000079102	1396
ENSG00000079313	1407
ENSG00000079337	1410
ENSG00000079432	1414
ENSG00000079616	1420
ENSG00000079999	1431
ENSG00000080031	1433
ENSG00000080603	1448
ENSG00000080618	1450
ENSG00000081923	1496
ENSG00000083812	1547
ENSG00000083838	1551
ENSG00000084693	1576
ENSG00000085644	1604
ENSG00000085872	1616
ENSG00000086159	1626
ENSG00000086506	1636
ENSG00000087076	1656
ENSG00000087116	1664
ENSG00000087152	1666
ENSG00000087237	1670
ENSG00000087253	1673
ENSG00000088002	1698
ENSG00000088256	1705
ENSG00000088280	1706
ENSG00000088356	1712
ENSG00000088543	1719
ENSG00000088682	1720
ENSG00000088826	1727
ENSG00000088827	1728
ENSG00000088888	1736
ENSG00000088899	1737
ENSG00000089012	1745
ENSG00000089094	1755
ENSG00000089558	1781
ENSG00000089692	1786
ENSG00000089847	1793
ENSG00000089902	1795
ENSG00000090447	1816
ENSG00000090530	1821
ENSG00000090554	1824
ENSG00000090565	1825
ENSG00000090659	1829
ENSG00000090924	1839
ENSG00000090932	1840
ENSG00000090971	1841
ENSG00000091656	1874
ENSG00000091947	1881
ENSG00000092036	1887
ENSG00000092931	1923
ENSG00000094914	1942
ENSG00000095261	1954
ENSG00000095321	1957
ENSG00000095370	1958
ENSG00000095380	1959
ENSG00000095539	1963
ENSG00000095752	1971
ENSG00000095917	1976
ENSG00000095932	1977
ENSG00000096080	1984
ENSG00000096433	1990
ENSG00000096996	1997
ENSG00000097007	1998
ENSG00000099203	2005
ENSG00000099330	2018
ENSG00000099337	2020
ENSG00000099338	2021
ENSG00000099364	2023
ENSG00000099365	2024
ENSG00000099377	2025
ENSG00000099381	2026
ENSG00000099385	2027
ENSG00000099617	2029
ENSG00000099625	2032
ENSG00000099812	2042
ENSG00000099821	2045
ENSG00000099822	2046
