ENSG00000000938	6
ENSG00000002330	21
ENSG00000003402	39
ENSG00000004939	67
ENSG00000005075	76
ENSG00000005206	85
ENSG00000005243	87
ENSG00000005381	92
ENSG00000005844	105
ENSG00000005884	107
ENSG00000006015	113
ENSG00000006016	114
ENSG00000006118	122
ENSG00000006282	127
ENSG00000006327	129
ENSG00000007080	162
ENSG00000007202	165
ENSG00000007255	168
ENSG00000007312	171
ENSG00000007520	181
ENSG00000007541	182
ENSG00000008128	196
ENSG00000008441	213
ENSG00000008516	215
ENSG00000008517	216
ENSG00000008710	217
ENSG00000010278	244
ENSG00000010292	246
ENSG00000010810	263
ENSG00000011304	282
ENSG00000011422	287
ENSG00000012124	302
ENSG00000012660	309
ENSG00000013306	320
ENSG00000013364	321
ENSG00000013725	334
ENSG00000013810	335
ENSG00000014216	339
ENSG00000015413	349
ENSG00000018280	368
ENSG00000019582	382
ENSG00000020633	390
ENSG00000021355	393
ENSG00000023330	414
ENSG00000023445	415
ENSG00000025708	434
ENSG00000026508	442
ENSG00000026751	445
ENSG00000026950	446
ENSG00000027075	448
ENSG00000027697	450
ENSG00000028137	454
ENSG00000030582	470
ENSG00000033627	488
ENSG00000034510	494
ENSG00000034677	496
ENSG00000035403	502
ENSG00000035862	508
ENSG00000037241	519
ENSG00000038382	533
ENSG00000039560	542
ENSG00000041982	559
ENSG00000042753	568
ENSG00000042832	570
ENSG00000043462	576
ENSG00000049541	640
ENSG00000049618	641
ENSG00000049656	642
ENSG00000050165	648
ENSG00000051108	661
ENSG00000051523	666
ENSG00000052344	671
ENSG00000054118	691
ENSG00000054148	692
ENSG00000054356	698
ENSG00000055118	713
ENSG00000055163	716
ENSG00000055483	720
ENSG00000057657	744
ENSG00000058085	751
ENSG00000058668	759
ENSG00000059804	774
ENSG00000060237	779
ENSG00000062716	813
ENSG00000063046	817
ENSG00000063177	821
ENSG00000063244	824
ENSG00000063245	825
ENSG00000064012	834
ENSG00000064300	845
ENSG00000064601	853
ENSG00000064666	858
ENSG00000064687	859
ENSG00000065268	883
ENSG00000065361	889
ENSG00000065413	891
ENSG00000066923	954
ENSG00000067082	961
ENSG00000067182	966
ENSG00000067560	977
ENSG00000068001	992
ENSG00000068078	995
ENSG00000068831	1019
ENSG00000068976	1025
ENSG00000069399	1035
ENSG00000069493	1039
ENSG00000069702	1044
ENSG00000070404	1072
ENSG00000070610	1082
ENSG00000070614	1083
ENSG00000070831	1096
ENSG00000071054	1103
ENSG00000071073	1104
ENSG00000071127	1106
ENSG00000071282	1113
ENSG00000071564	1118
ENSG00000071626	1120
ENSG00000071655	1121
ENSG00000072110	1134
ENSG00000072134	1137
ENSG00000072274	1144
ENSG00000072310	1145
ENSG00000072778	1160
ENSG00000073060	1174
ENSG00000073350	1182
ENSG00000073584	1187
ENSG00000073737	1195
ENSG00000073849	1200
ENSG00000074071	1207
ENSG00000074370	1217
ENSG00000074842	1233
ENSG00000075240	1251
ENSG00000075413	1261
ENSG00000075618	1268
ENSG00000075624	1269
ENSG00000075914	1281
ENSG00000076554	1299
ENSG00000076604	1301
ENSG00000076662	1304
ENSG00000076864	1310
ENSG00000076928	1312
ENSG00000076944	1313
ENSG00000077238	1327
ENSG00000077454	1336
ENSG00000077549	1342
ENSG00000077782	1348
ENSG00000077942	1351
ENSG00000078304	1370
ENSG00000078808	1390
ENSG00000079308	1406
ENSG00000079335	1409
ENSG00000079459	1416
ENSG00000079462	1417
ENSG00000079805	1425
ENSG00000081059	1470
ENSG00000081189	1476
ENSG00000081237	1477
ENSG00000081320	1481
ENSG00000082074	1500
ENSG00000082641	1518
ENSG00000083799	1545
ENSG00000083857	1554
ENSG00000084090	1560
ENSG00000084207	1565
ENSG00000084636	1572
ENSG00000085514	1601
ENSG00000086062	1623
ENSG00000086504	1635
ENSG00000086730	1647
ENSG00000086967	1651
ENSG00000087074	1655
ENSG00000087077	1657
ENSG00000087086	1659
ENSG00000087087	1660
ENSG00000087088	1661
ENSG00000087157	1667
ENSG00000087245	1671
ENSG00000087266	1676
ENSG00000087274	1678
ENSG00000087302	1681
ENSG00000089280	1772
ENSG00000089327	1774
ENSG00000089356	1777
ENSG00000089597	1782
ENSG00000089685	1785
ENSG00000089693	1787
ENSG00000090006	1797
ENSG00000090013	1798
ENSG00000090104	1804
ENSG00000090238	1805
ENSG00000090339	1810
ENSG00000090372	1811
ENSG00000090581	1826
ENSG00000091136	1851
ENSG00000091640	1872
ENSG00000092758	1915
ENSG00000092820	1916
ENSG00000092841	1917
ENSG00000092929	1922
ENSG00000093010	1929
ENSG00000094804	1939
ENSG00000094916	1943
ENSG00000095059	1948
ENSG00000095066	1949
ENSG00000096384	1988
ENSG00000097021	1999
ENSG00000099204	2006
ENSG00000099250	2009
ENSG00000099308	2016
ENSG00000099622	2030
ENSG00000099624	2031
ENSG00000099800	2039
ENSG00000099804	2040
ENSG00000099817	2044
ENSG00000099860	2050
ENSG00000099864	2051
ENSG00000099875	2053
ENSG00000099901	2056
ENSG00000099995	2077
ENSG00000100028	2085
ENSG00000100055	2092
ENSG00000100060	2095
ENSG00000100079	2101
ENSG00000100097	2106
ENSG00000100162	2125
ENSG00000100167	2126
ENSG00000100241	2147
ENSG00000100243	2149
ENSG00000100290	2163
ENSG00000100300	2170
ENSG00000100316	2177
ENSG00000100321	2180
ENSG00000100345	2188
ENSG00000100348	2191
ENSG00000100364	2199
ENSG00000100385	2207
ENSG00000100412	2215
ENSG00000100450	2231
ENSG00000100453	2232
ENSG00000100461	2233
