ENSG00000000457	4
ENSG00000000460	5
ENSG00000001036	8
ENSG00000001084	9
ENSG00000001167	10
ENSG00000001460	11
ENSG00000001461	12
ENSG00000001561	14
ENSG00000001629	17
ENSG00000001631	19
ENSG00000002016	20
ENSG00000002587	24
ENSG00000002726	25
ENSG00000002745	26
ENSG00000002746	27
ENSG00000002822	28
ENSG00000002919	30
ENSG00000003137	34
ENSG00000003147	35
ENSG00000003393	37
ENSG00000003509	41
ENSG00000003987	43
ENSG00000004139	46
ENSG00000004142	47
ENSG00000004468	50
ENSG00000004700	55
ENSG00000004766	56
ENSG00000004777	58
ENSG00000004809	61
ENSG00000004864	64
ENSG00000004866	65
ENSG00000005020	72
ENSG00000005100	77
ENSG00000005108	79
ENSG00000005156	80
ENSG00000005175	81
ENSG00000005189	83
ENSG00000005238	86
ENSG00000005421	93
ENSG00000005436	94
ENSG00000005469	96
ENSG00000005471	97
ENSG00000005801	102
ENSG00000005812	104
ENSG00000005961	110
ENSG00000005981	111
ENSG00000006007	112
ENSG00000006059	118
ENSG00000006071	120
ENSG00000006116	121
ENSG00000006194	125
ENSG00000006377	130
ENSG00000006432	131
ENSG00000006451	132
ENSG00000006453	133
ENSG00000006459	134
ENSG00000006468	135
ENSG00000006530	136
ENSG00000006534	137
ENSG00000006555	138
ENSG00000006576	139
ENSG00000006606	140
ENSG00000006607	141
ENSG00000006611	142
ENSG00000006634	144
ENSG00000006659	147
ENSG00000006695	148
ENSG00000006715	151
ENSG00000006740	152
ENSG00000006744	153
ENSG00000006747	154
ENSG00000006837	158
ENSG00000007047	160
ENSG00000007216	166
ENSG00000007306	170
ENSG00000007341	173
ENSG00000007372	175
ENSG00000007545	183
ENSG00000007866	184
ENSG00000007923	186
ENSG00000007933	187
ENSG00000007944	188
ENSG00000008083	193
ENSG00000008118	195
ENSG00000008196	198
ENSG00000008226	199
ENSG00000008256	200
ENSG00000008277	201
ENSG00000008283	203
ENSG00000008300	205
ENSG00000008405	211
ENSG00000008438	212
ENSG00000008869	221
ENSG00000009335	225
ENSG00000009413	226
ENSG00000009724	228
ENSG00000009830	232
ENSG00000009950	234
ENSG00000009954	235
ENSG00000010030	237
ENSG00000010072	238
ENSG00000010165	239
ENSG00000010219	240
ENSG00000010270	243
ENSG00000010318	249
ENSG00000010319	250
ENSG00000010322	251
ENSG00000010379	254
ENSG00000010803	262
ENSG00000010932	265
ENSG00000011007	266
ENSG00000011021	268
ENSG00000011105	271
ENSG00000011114	272
ENSG00000011143	274
ENSG00000011198	275
ENSG00000011243	277
ENSG00000011258	278
ENSG00000011260	279
ENSG00000011275	280
ENSG00000011295	281
ENSG00000011332	283
ENSG00000011376	285
ENSG00000011405	286
ENSG00000011451	289
ENSG00000011454	290
ENSG00000011485	293
ENSG00000011523	294
ENSG00000011566	295
ENSG00000011590	296
ENSG00000011638	298
ENSG00000012048	300
ENSG00000012232	307
ENSG00000012504	308
ENSG00000012963	313
ENSG00000012983	314
ENSG00000013016	315
ENSG00000013288	317
ENSG00000013293	318
ENSG00000013375	323
ENSG00000013392	324
ENSG00000013503	326
ENSG00000013523	327
ENSG00000013561	328
ENSG00000013573	330
ENSG00000013583	331
ENSG00000014123	336
ENSG00000014824	342
ENSG00000014919	344
ENSG00000015153	346
ENSG00000015171	347
ENSG00000015520	352
ENSG00000015676	355
ENSG00000016082	356
ENSG00000016391	357
ENSG00000016402	358
ENSG00000016864	361
ENSG00000017427	363
ENSG00000017797	365
ENSG00000018236	367
ENSG00000018510	370
ENSG00000018699	373
ENSG00000018869	374
ENSG00000019102	375
ENSG00000019144	376
ENSG00000019169	377
ENSG00000019186	378
ENSG00000019991	383
ENSG00000019995	384
ENSG00000020129	385
ENSG00000020256	387
ENSG00000020426	388
ENSG00000020922	391
ENSG00000021300	392
ENSG00000021488	394
ENSG00000021574	395
ENSG00000021645	396
ENSG00000021762	397
ENSG00000021776	398
ENSG00000021852	400
