ENSG00000000003	0.0650951280773898	negative_to_mid_corr	14.6450252290708	13.3644034	11	1.01953591954058
ENSG00000000005	0.295636419686739	high_corr	11.3394088380222	2.939989	2	2.87803058283212
ENSG00000000419	-0.248743751784218	negative_to_mid_corr	40.7383530076797	68.7504213333333	15	0.584058880633759
ENSG00000000457	-0.200122349086758	negative_to_mid_corr	3.32123388414863	4.46615186666667	15	0.607600001822482
ENSG00000000460	-0.0155220230052779	negative_to_mid_corr	15.640025625897	13.3775518	15	1.08780867865814
ENSG00000000938	0.0371314820241394	negative_to_mid_corr	30.3214582208786	10.8831751333333	9	2.55162933144225
ENSG00000000971	-0.0508887100175253	negative_to_mid_corr	15.5854885955527	6.8424662	11	1.98731983002397
ENSG00000001036	-0.115287351755145	negative_to_mid_corr	19.0611065866184	20.1142358	14	0.902760903457298
ENSG00000001084	0.0415137893993598	negative_to_mid_corr	17.6539212438108	23.3331829333333	15	0.725508096995696
ENSG00000001167	0.0446464908947027	negative_to_mid_corr	12.7980168769276	14.2991000666667	15	0.836520894768942
ENSG00000001460	-0.388699824924154	negative_to_mid_corr	3.86196146882363	4.08391973333333	14	0.759642494648806
ENSG00000001461	-0.107075099887292	negative_to_mid_corr	19.325540639187	14.2357033333333	15	1.26843770952836
ENSG00000001497	-0.014991398561349	negative_to_mid_corr	16.8086716600535	28.26148	15	0.574429989872471
ENSG00000001561	-0.230767320255842	negative_to_mid_corr	9.03443119914358	8.20029233333333	14	0.981972188689176
ENSG00000001617	-0.167271623035527	negative_to_mid_corr	11.788140304338	8.428261	11	1.25029847013548
ENSG00000001626	-0.0221273856405867	negative_to_mid_corr	1.77037039884474	0.716779866666667	9	1.03121572731519
ENSG00000001629	-0.0901384735464166	negative_to_mid_corr	29.667129338681	28.1511405333333	15	1.01770046714837
ENSG00000001630	0.160861469677262	high_corr	124.53423224868	86.0419233333333	15	1.43073851633273
ENSG00000001631	-0.165393945308282	negative_to_mid_corr	14.0924616930562	18.9014546666667	14	0.708112142006378
ENSG00000002016	0.155413986949059	high_corr	5.12704151227825	9.15392426666667	15	0.504932022105908
ENSG00000002330	-0.219905419501908	negative_to_mid_corr	25.811111959812	40.1002073333333	15	0.628004422227781
ENSG00000002549	-0.0741233278545487	negative_to_mid_corr	26.282144497582	45.8504106666667	15	0.560980023944194
ENSG00000002586	0.0622436599789952	negative_to_mid_corr	197.246052069584	166.2116	14	1.17961942873332
ENSG00000002587	-0.104584084070301	negative_to_mid_corr	5.02881646601667	2.39501653333333	9	1.48123475000554
ENSG00000002726	0.345762979580812	high_corr	1.21768235104844	0.521321	10	0.800411189386356
ENSG00000002745	0.402822573922703	high_corr	24.1112078878993	9.16423273333333	5	2.37216212187146
ENSG00000002746	0.00598045875843806	negative_to_mid_corr	1.75996564974948	1.64095213333333	12	0.666413308872852
ENSG00000002822	-0.0611095345874817	negative_to_mid_corr	56.3818934246942	39.968562	14	1.37622339355465
ENSG00000002834	-0.408672464813287	negative_to_mid_corr	45.6002728197767	61.0910109333333	15	0.73441021710433
ENSG00000002919	-0.480197934772348	negative_to_mid_corr	6.90647726924058	12.7021245333333	14	0.504044263532937
ENSG00000002933	-0.0412636483436795	negative_to_mid_corr	15.3506789904984	6.32296306666667	6	2.09623875619051
ENSG00000003056	-0.150407358563693	negative_to_mid_corr	51.5188184386076	92.669132	15	0.550008496273966
ENSG00000003096	0.105056309999502	negative_to_mid_corr	1.97013349359028	1.86618533333333	11	0.68737128429132
ENSG00000003137	0.26952335774509	high_corr	10.1376526310705	5.84515733333333	10	1.4809962923283
ENSG00000003147	-0.318756674428324	negative_to_mid_corr	20.7095565105005	14.2723037333333	14	1.35602047157429
ENSG00000003249	-0.337503030971343	negative_to_mid_corr	11.0725857226429	6.28490206666667	12	1.51993611188096
ENSG00000003393	-0.322893255587176	negative_to_mid_corr	12.4675759999863	17.9650273333333	14	0.657398261592434
ENSG00000003400	0.000814616145215132	negative_to_mid_corr	3.58697264227993	3.3327034	15	0.82788326620279
ENSG00000003402	0.068337400666259	negative_to_mid_corr	138.388544912801	95.528544	15	1.43365412113541
ENSG00000003436	-0.436172539464348	negative_to_mid_corr	105.724967348103	54.3407840666667	12	1.9104349374729
ENSG00000003509	-0.30195654808721	negative_to_mid_corr	11.6696757793263	18.9949934	15	0.583629889036437
ENSG00000003756	-0.328717305847042	negative_to_mid_corr	64.2823623031278	93.8055686666667	15	0.678044161405144
ENSG00000003987	-0.0719536657647957	negative_to_mid_corr	1.14828488969492	0.4824206	8	0.774601276921627
ENSG00000003989	0.294515994976155	high_corr	19.1126033904889	11.6396484666667	12	1.51211510675259
ENSG00000004059	-0.266286240364982	negative_to_mid_corr	73.0705300629107	93.697154	15	0.771623295700214
ENSG00000004139	-0.602738669475124	negative_to_mid_corr	4.26868343390236	3.611181	15	0.925724545165839
ENSG00000004142	-0.263698809372603	negative_to_mid_corr	31.8523602347794	46.1472786666667	15	0.675592762415345
ENSG00000004399	-0.0959561452882272	negative_to_mid_corr	114.385090872145	74.3905386666667	13	1.51723403088933
ENSG00000004455	0.105594628593162	negative_to_mid_corr	141.622295550217	156.94618	15	0.896649070906415
ENSG00000004468	0.29893960863729	high_corr	39.2781051742862	15.3695356666667	11	2.3994636118035
ENSG00000004478	-0.236620810419005	negative_to_mid_corr	81.442655121146	65.2807814	15	1.22875218729914
ENSG00000004487	-0.0873015463507718	negative_to_mid_corr	36.2840883663203	54.1381453333333	15	0.658057831778122
ENSG00000004534	0.207648395793852	high_corr	81.1830504324808	68.5251686666667	15	1.16767858301369
ENSG00000004660	-0.236267601414952	negative_to_mid_corr	1.97320934288626	1.98740226666667	13	0.660510090958712
ENSG00000004700	-0.117996299827592	negative_to_mid_corr	23.1158887121516	34.932929	15	0.64330655350004
ENSG00000004766	-0.202917064158061	negative_to_mid_corr	7.69889742563072	13.0870972	14	0.546521211313195
ENSG00000004776	-0.115152718466231	negative_to_mid_corr	100.262976848854	30.8203465333333	9	3.15090776097689
ENSG00000004777	0.00303070426679869	negative_to_mid_corr	16.520280925916	9.0190526	12	1.64888653503187
ENSG00000004779	0.105416089739503	negative_to_mid_corr	174.859848084372	191.757429333333	15	0.907149720190494
ENSG00000004799	0.261510845568799	high_corr	98.375418766265	27.8095224666667	10	3.41468411633993
ENSG00000004809	0.386585599343866	high_corr	3.51334293251057	2.2413424	9	1.08391601347348
ENSG00000004838	0.229461535149478	high_corr	15.7601384741299	4.85392833333333	11	2.69223290356816
ENSG00000004846	-0.212892262212768	negative_to_mid_corr	0.619413093530388	0.3459852	7	0.460193093899092
ENSG00000004848	-0.0554804394852637	negative_to_mid_corr	0.804796947331585	0.412035666666667	9	0.569955112558478
ENSG00000004864	-0.54495706342481	negative_to_mid_corr	19.4574282539696	18.4553974	14	1.00010438511884
ENSG00000004866	-0.396277060301199	negative_to_mid_corr	20.8230071732364	16.1039556666667	15	1.21743809321359
ENSG00000004897	-0.408837948987958	negative_to_mid_corr	41.4485453863176	60.5589444	15	0.673314752069036
ENSG00000004939	0.0515195403937211	negative_to_mid_corr	0.0465714126890858	0.026768	8	0.045357288782944
ENSG00000004948	-0.170992978991609	negative_to_mid_corr	0.130664071285801	0.0777431333333333	8	0.121238602450356
ENSG00000004961	-0.088565326215871	negative_to_mid_corr	16.4253566954961	20.2423106666667	15	0.773237758982156
ENSG00000004975	-0.135190033763658	negative_to_mid_corr	22.1332507406054	20.5928473333333	14	1.02502696374081
ENSG00000005001	-0.324177456538241	negative_to_mid_corr	4.82187574033507	2.58407053333333	6	1.34536295965429
ENSG00000005007	-0.31213347360537	negative_to_mid_corr	25.0271364764984	29.0952020666667	15	0.831598884800922
ENSG00000005020	-0.388033747924965	negative_to_mid_corr	18.5540815737529	17.3665767333333	14	1.01020902496649
ENSG00000005022	0.193423603953688	high_corr	255.526684537816	382.639346666667	15	0.666059638454748
ENSG00000005059	0.11274560928875	negative_to_mid_corr	19.5373675126629	20.6322774	15	0.903158144258214
ENSG00000005073	-0.075615964254625	negative_to_mid_corr	2.0802851366763	1.23756306666667	11	0.929710168918429
ENSG00000005075	0.172783886666878	high_corr	22.0535059491599	44.722898	15	0.482329574760548
ENSG00000005100	0.106206072597278	negative_to_mid_corr	9.43438697471456	8.87028733333333	14	0.955837115587641
ENSG00000005102	0.336989414362861	high_corr	3.42825754350228	0.9495936	8	1.75844726998605
ENSG00000005108	-0.168454701464259	negative_to_mid_corr	8.08161262888204	3.46194666666667	10	1.81123021690429
ENSG00000005156	-0.204705575024067	negative_to_mid_corr	39.0323564715289	43.1236858	15	0.884612329270302
ENSG00000005175	0.294487751787047	high_corr	21.1505853740257	27.3686606666667	15	0.745561647148106
ENSG00000005187	0.0692720607973175	negative_to_mid_corr	20.0794715738874	11.7061624	14	1.58029395042892
ENSG00000005189	0.0478431319388775	negative_to_mid_corr	28.8705513805901	12.6634915333333	12	2.11297026899441
ENSG00000005194	-0.262847806004075	negative_to_mid_corr	19.2984784494077	38.1448786666667	15	0.493001360758876
ENSG00000005206	-0.284936391368343	negative_to_mid_corr	27.9471815940326	25.2048991333333	14	1.06648689818779
ENSG00000005238	-0.119271166061346	negative_to_mid_corr	5.45670683948	5.75298766666667	15	0.808043359299289
ENSG00000005243	-0.332348567426878	negative_to_mid_corr	47.882551351181	19.7801158666667	12	2.30424852577407
ENSG00000005249	0.99513927182592	high_corr	22.3570353759498	19.77606175	4	1.07609592448144
ENSG00000005302	0.156821196543517	high_corr	7.21381897948837	16.0911946666667	15	0.422078100459393
ENSG00000005339	-0.110288679553154	negative_to_mid_corr	24.3774489491755	25.6697109333333	15	0.914049987647492
